order_id,payment_id,type,descriptions,pDate,Status,Details,Total_Invoice,Due_Amount
OD00006251,py00013106,online,initial payments,02/08/2020,received,bank transfer,4900,2450
OD00006251,py00003265,cheque,initial payments,20/05/2016,received,,4900,2450
OD00006252,py00003266,online,initial payments,20/05/2016,received,bank transfer,4509,2254.5
OD00006252,py00013108,card transaction,initial payments,02/08/2020,received,,4509,2254.5
OD00006253,py00003267,card transaction,initial payments,20/05/2016,received,,4808,2404
OD00006253,py00013109,cheque,initial payments,02/08/2020,received,,4808,2404
OD00006254,py00003268,cash transaction,initial payments,20/05/2016,received,,13321,6660.5
OD00006254,py00032677,cash transaction,Pay Second,02/08/2020,not received,,13321,6660.5
OD00006255,py00032678,cash transaction,Pay Second,02/08/2020,not received,,3024,1512
OD00006255,py00003269,cheque,initial payments,20/05/2016,received,,3024,1512
OD00006256,py00032679,card transaction,Pay Second,02/08/2020,not received,,2835,1417.5
OD00006256,py00003270,online,initial payments,20/05/2016,received,bank transfer,2835,1417.5
OD00006257,py00042434,online,Pay Third,20/05/2016,not received,,9842,4921
OD00006257,py00032680,cash transaction,Pay Second,02/08/2020,not received,,9842,4921
OD00006258,py00032681,card transaction,Pay Second,02/08/2020,not received,,8070,4035
OD00006258,py00022839,online,Pay Second,20/05/2016,not received,,8070,4035
OD00006259,py00032682,cash transaction,Pay Second,02/08/2020,not received,,490,245
OD00006259,py00022840,online,Pay Second,20/05/2016,not received,,490,245
OD00006260,py00022842,cash transaction,Pay Second,20/05/2016,not received,,792,396
OD00006260,py00013105,online,initial payments,02/08/2020,not received,bank transfer,792,396
OD00006261,py00022843,card transaction,Pay Second,20/05/2016,not received,,5600,2800
OD00006261,py00013107,online,initial payments,02/08/2020,not received,bank transfer,5600,2800
OD00006262,py00032684,cheque,Pay Second,03/08/2020,received,,4509,2254.5
OD00006262,py00022844,card transaction,Pay Second,20/05/2016,not received,,4509,2254.5
OD00006263,py00032685,cheque,Pay Second,03/08/2020,received,,7212,3606
OD00006263,py00022845,online,Pay Second,20/05/2016,not received,,7212,3606
OD00006264,py00003271,cheque,initial payments,21/05/2016,received,,13321,6660.5
OD00006264,py00032686,card transaction,Pay Second,03/08/2020,received,,13321,6660.5
OD00006265,py00032689,cash transaction,Pay Second,03/08/2020,received,,2520,1260
OD00006265,py00003272,online,initial payments,21/05/2016,received,bank transfer,2520,1260
OD00006266,py00003273,cheque,initial payments,21/05/2016,received,,2430,1215
OD00006266,py00032690,cash transaction,Pay Second,03/08/2020,received,,2430,1215
OD00006267,py00013110,card transaction,initial payments,03/08/2020,received,,8436,4218
OD00006267,py00003274,online,initial payments,21/05/2016,received,bank transfer,8436,4218
OD00006268,py00013111,cash transaction,initial payments,03/08/2020,received,,5649,2824.5
OD00006268,py00003275,cheque,initial payments,21/05/2016,received,,5649,2824.5
OD00006269,py00003276,cheque,initial payments,21/05/2016,received,,490,245
OD00006269,py00013112,cash transaction,initial payments,03/08/2020,received,,490,245
OD00006270,py00013113,cheque,initial payments,03/08/2020,received,,693,346.5
OD00006270,py00003277,cash transaction,initial payments,21/05/2016,received,,693,346.5
OD00006271,py00013115,cheque,initial payments,03/08/2020,received,,4200,2100
OD00006271,py00022846,online,Pay Second,21/05/2016,not received,,4200,2100
OD00006272,py00022847,cheque,Pay Second,21/05/2016,not received,,4008,2004
OD00006272,py00032683,cheque,Pay Second,03/08/2020,not received,,4008,2004
OD00006273,py00022849,cash transaction,Pay Second,21/05/2016,not received,,8414,4207
OD00006273,py00032687,cash transaction,Pay Second,03/08/2020,not received,,8414,4207
OD00006274,py00022850,card transaction,Pay Second,21/05/2016,not received,,15224,7612
OD00006274,py00032688,cheque,Pay Second,03/08/2020,not received,,15224,7612
OD00006275,py00032691,card transaction,Pay Second,03/08/2020,not received,,2520,1260
OD00006275,py00003278,card transaction,initial payments,22/05/2016,received,,2520,1260
OD00006276,py00013114,online,initial payments,03/08/2020,not received,bank transfer,2835,1417.5
OD00006276,py00003279,card transaction,initial payments,22/05/2016,received,,2835,1417.5
OD00006277,py00013116,cash transaction,initial payments,04/08/2020,received,,5624,2812
OD00006277,py00003280,card transaction,initial payments,22/05/2016,received,,5624,2812
OD00006278,py00013117,cash transaction,initial payments,04/08/2020,received,,4842,2421
OD00006278,py00003281,card transaction,initial payments,22/05/2016,received,,4842,2421
OD00006279,py00013118,card transaction,initial payments,04/08/2020,received,,294,147
OD00006279,py00003282,online,initial payments,22/05/2016,received,bank transfer,294,147
OD00006280,py00003283,cash transaction,initial payments,22/05/2016,received,,495,247.5
OD00006280,py00013119,card transaction,initial payments,04/08/2020,received,,495,247.5
OD00006281,py00032692,cheque,Pay Second,04/08/2020,not received,,6300,3150
OD00006281,py00003284,online,initial payments,22/05/2016,received,bank transfer,6300,3150
OD00006282,py00032693,cheque,Pay Second,04/08/2020,not received,,2505,1252.5
OD00006282,py00003285,cheque,initial payments,22/05/2016,received,,2505,1252.5
OD00006283,py00062017,online,Pay Fourth,22/05/2016,not received,,3606,1803
OD00006283,py00032694,card transaction,Pay Second,04/08/2020,not received,,3606,1803
OD00006284,py00032695,card transaction,Pay Second,04/08/2020,not received,,17127,8563.5
OD00006284,py00062023,online,Pay Fourth,22/05/2016,not received,,17127,8563.5
OD00006285,py00042443,online,Pay Third,22/05/2016,not received,,2520,1260
OD00006285,py00032696,online,Pay Second,04/08/2020,not received,,2520,1260
OD00006286,py00042444,online,Pay Third,22/05/2016,not received,,2835,1417.5
OD00006286,py00032699,card transaction,Pay Second,05/08/2020,received,,2835,1417.5
OD00006287,py00022851,online,Pay Second,22/05/2016,not received,,14060,7030
OD00006287,py00013121,cheque,initial payments,05/08/2020,received,,14060,7030
OD00006288,py00013122,cash transaction,initial payments,05/08/2020,received,,8070,4035
OD00006288,py00022852,online,Pay Second,22/05/2016,not received,,8070,4035
OD00006289,py00022853,online,Pay Second,22/05/2016,not received,,196,98
OD00006289,py00013123,cash transaction,initial payments,05/08/2020,received,,196,98
OD00006290,py00013124,cash transaction,initial payments,05/08/2020,received,,891,445.5
OD00006290,py00003286,online,initial payments,23/05/2016,received,bank transfer,891,445.5
OD00006291,py00013127,card transaction,initial payments,05/08/2020,received,,6300,3150
OD00006291,py00003287,cash transaction,initial payments,23/05/2016,received,,6300,3150
OD00006292,py00032697,card transaction,Pay Second,05/08/2020,not received,,3507,1753.5
OD00006292,py00003288,cash transaction,initial payments,23/05/2016,received,,3507,1753.5
OD00006293,py00003289,cheque,initial payments,23/05/2016,received,,4808,2404
OD00006293,py00032698,online,Pay Second,05/08/2020,not received,,4808,2404
OD00006294,py00003290,card transaction,initial payments,23/05/2016,received,,15224,7612
OD00006294,py00032700,cheque,Pay Second,05/08/2020,not received,,15224,7612
OD00006295,py00032701,online,Pay Second,05/08/2020,not received,,3024,1512
OD00006295,py00003291,cheque,initial payments,23/05/2016,received,,3024,1512
OD00006296,py00032702,cheque,Pay Second,05/08/2020,not received,,2835,1417.5
OD00006296,py00003292,card transaction,initial payments,23/05/2016,received,,2835,1417.5
OD00006297,py00032703,cash transaction,Pay Second,05/08/2020,not received,,5624,2812
OD00006297,py00003293,cash transaction,initial payments,23/05/2016,received,,5624,2812
OD00006298,py00062028,online,Pay Fourth,23/05/2016,not received,,7263,3631.5
OD00006298,py00032704,card transaction,Pay Second,05/08/2020,not received,,7263,3631.5
OD00006299,py00022855,online,Pay Second,23/05/2016,not received,,490,245
OD00006299,py00013120,online,initial payments,05/08/2020,not received,bank transfer,490,245
OD00006300,py00013125,online,initial payments,05/08/2020,not received,bank transfer,891,445.5
OD00006300,py00022856,online,Pay Second,23/05/2016,not received,,891,445.5
OD00006301,py00003294,cheque,initial payments,24/05/2016,received,,3500,1750
OD00006301,py00013126,online,initial payments,05/08/2020,not received,bank transfer,3500,1750
OD00006302,py00013128,card transaction,initial payments,06/08/2020,received,,2505,1252.5
OD00006302,py00003295,card transaction,initial payments,24/05/2016,received,,2505,1252.5
OD00006303,py00003296,cheque,initial payments,24/05/2016,received,,9616,4808
OD00006303,py00013129,card transaction,initial payments,06/08/2020,received,,9616,4808
OD00006304,py00013130,card transaction,initial payments,06/08/2020,received,,7612,3806
OD00006304,py00062032,online,Pay Fourth,24/05/2016,not received,,7612,3806
OD00006305,py00042455,online,Pay Third,24/05/2016,not received,,2016,1008
OD00006305,py00013131,cash transaction,initial payments,06/08/2020,received,,2016,1008
OD00006306,py00042458,online,Pay Third,24/05/2016,not received,,3645,1822.5
OD00006306,py00013132,cheque,initial payments,06/08/2020,received,,3645,1822.5
OD00006307,py00022858,cheque,Pay Second,24/05/2016,not received,,9842,4921
OD00006307,py00032705,cheque,Pay Second,06/08/2020,not received,,9842,4921
OD00006308,py00022859,cheque,Pay Second,24/05/2016,not received,,4842,2421
OD00006308,py00032706,cash transaction,Pay Second,06/08/2020,not received,,4842,2421
OD00006309,py00032707,cheque,Pay Second,06/08/2020,not received,,588,294
OD00006309,py00022861,cash transaction,Pay Second,24/05/2016,not received,,588,294
OD00006310,py00032708,card transaction,Pay Second,06/08/2020,not received,,396,198
OD00006310,py00022862,online,Pay Second,24/05/2016,not received,,396,198
OD00006311,py00032709,cash transaction,Pay Second,06/08/2020,not received,,4200,2100
OD00006311,py00003297,card transaction,initial payments,25/05/2016,received,,4200,2100
OD00006312,py00013133,online,initial payments,06/08/2020,not received,bank transfer,2505,1252.5
OD00006312,py00003298,card transaction,initial payments,25/05/2016,received,,2505,1252.5
OD00006313,py00003299,online,initial payments,25/05/2016,received,bank transfer,8414,4207
OD00006313,py00032714,cash transaction,Pay Second,07/08/2020,received,,8414,4207
OD00006314,py00013134,cheque,initial payments,07/08/2020,received,,17127,8563.5
OD00006314,py00003300,card transaction,initial payments,25/05/2016,received,,17127,8563.5
OD00006315,py00013135,cheque,initial payments,07/08/2020,received,,1512,756
OD00006315,py00003301,cheque,initial payments,25/05/2016,received,,1512,756
OD00006316,py00003302,cash transaction,initial payments,25/05/2016,received,,2835,1417.5
OD00006316,py00013136,cash transaction,initial payments,07/08/2020,received,,2835,1417.5
OD00006317,py00003303,cheque,initial payments,25/05/2016,received,,11248,5624
OD00006317,py00013137,cash transaction,initial payments,07/08/2020,received,,11248,5624
OD00006318,py00013139,cash transaction,initial payments,07/08/2020,received,,4842,2421
OD00006318,py00003304,cash transaction,initial payments,25/05/2016,received,,4842,2421
OD00006319,py00032710,online,Pay Second,07/08/2020,not received,,588,294
OD00006319,py00062040,online,Pay Fourth,25/05/2016,not received,,588,294
OD00006320,py00032711,card transaction,Pay Second,07/08/2020,not received,,396,198
OD00006320,py00042464,online,Pay Third,25/05/2016,not received,,396,198
OD00006321,py00022864,cash transaction,Pay Second,25/05/2016,not received,,4900,2450
OD00006321,py00032712,card transaction,Pay Second,07/08/2020,not received,,4900,2450
OD00006322,py00032713,card transaction,Pay Second,07/08/2020,not received,,3006,1503
OD00006322,py00022865,cheque,Pay Second,25/05/2016,not received,,3006,1503
OD00006323,py00032715,cash transaction,Pay Second,07/08/2020,not received,,4808,2404
OD00006323,py00022867,online,Pay Second,25/05/2016,not received,,4808,2404
OD00006324,py00032716,cheque,Pay Second,07/08/2020,not received,,5709,2854.5
OD00006324,py00022870,cash transaction,Pay Second,25/05/2016,not received,,5709,2854.5
OD00006325,py00032717,online,Pay Second,07/08/2020,not received,,3528,1764
OD00006325,py00003305,card transaction,initial payments,26/05/2016,received,,3528,1764
OD00006326,py00003306,card transaction,initial payments,26/05/2016,received,,2835,1417.5
OD00006326,py00013140,cash transaction,initial payments,08/08/2020,received,,2835,1417.5
OD00006327,py00013143,card transaction,initial payments,08/08/2020,received,,7030,3515
OD00006327,py00003307,card transaction,initial payments,26/05/2016,received,,7030,3515
OD00006328,py00013144,cheque,initial payments,08/08/2020,received,,3228,1614
OD00006328,py00003308,online,initial payments,26/05/2016,received,bank transfer,3228,1614
OD00006329,py00013145,cheque,initial payments,08/08/2020,received,,588,294
OD00006329,py00062047,online,Pay Fourth,26/05/2016,not received,,588,294
OD00006330,py00062048,online,Pay Fourth,26/05/2016,not received,,792,396
OD00006330,py00013147,card transaction,initial payments,08/08/2020,received,,792,396
OD00006331,py00032718,cash transaction,Pay Second,08/08/2020,not received,,4900,2450
OD00006331,py00022873,online,Pay Second,26/05/2016,not received,,4900,2450
OD00006332,py00032719,cash transaction,Pay Second,08/08/2020,not received,,2505,1252.5
OD00006332,py00022874,cheque,Pay Second,26/05/2016,not received,,2505,1252.5
OD00006333,py00022875,card transaction,Pay Second,26/05/2016,not received,,7212,3606
OD00006333,py00032720,cash transaction,Pay Second,08/08/2020,not received,,7212,3606
OD00006334,py00032721,online,Pay Second,08/08/2020,not received,,11418,5709
OD00006334,py00022877,online,Pay Second,26/05/2016,not received,,11418,5709
OD00006335,py00022878,online,Pay Second,26/05/2016,not received,,4032,2016
OD00006335,py00032722,online,Pay Second,08/08/2020,not received,,4032,2016
OD00006336,py00032723,cash transaction,Pay Second,08/08/2020,not received,,1215,607.5
OD00006336,py00003309,cheque,initial payments,27/05/2016,received,,1215,607.5
